trade_date,return,positions,stops,cum_return,equity
2023-11-07,-0.0053758630878036045,30,1,0.6158886974971606,61588.86974971606
2023-11-08,0.0004083347785995728,30,2,0.616140186272095,61614.0186272095
2023-11-09,0.004529196824056088,30,2,0.618930806446932,61893.0806446932
2023-11-10,-0.004262186400066396,30,4,0.6162928079811117,61629.28079811118
2023-11-13,0.0037713819384082507,30,0,0.6186170835459026,61861.708354590264
2023-11-14,-0.00641692499317598,30,0,0.6146474641212912,61464.74641212912
2023-11-15,-0.010763078980218603,30,0,0.6080319649199627,60803.19649199627
2023-11-16,0.018196690051769146,30,1,0.6190961341271795,61909.61341271795
2023-11-17,0.00547225330109791,30,1,0.6224839849908539,62248.398499085386
2023-11-20,0.008968227541950724,30,4,0.6280665630094721,62806.65630094721
2023-11-21,0.018215241262420807,30,2,0.639506946983549,63950.694698354906
2023-11-22,0.004543533857460528,30,4,0.64241256844925,64241.256844924996
2023-11-23,0.02901837832800733,30,1,0.6610543394031773,66105.43394031773
2023-11-24,0.004915808580056255,30,3,0.6643039559966988,66430.39559966988
2023-11-27,0.0033641009916232424,30,2,0.6665387415938065,66653.87415938065
2023-11-28,-0.01829701078937866,30,7,0.6543430750473258,65434.307504732584
2023-11-29,-0.016762091454200972,30,12,0.6433749165809595,64337.49165809595
2023-11-30,-0.017305331684397306,30,8,0.6322411002521046,63224.11002521046
2023-12-01,-0.019262120232391555,30,6,0.6200627961631889,62006.27961631889
2023-12-04,-0.00242272659115134,30,12,0.6185605535387407,61856.05535387407
2023-12-05,0.0306448987364059,30,5,0.6375162790642706,63751.62790642706
2023-12-06,0.0028401279142991434,30,9,0.6393269068442611,63932.69068442611
2023-12-07,0.01085502324378342,30,3,0.6462668152784317,64626.68152784317
2023-12-08,-0.005094259635862745,30,4,0.6429745643273612,64297.45643273612
2023-12-11,-0.01754767188475962,30,8,0.6316918576422984,63169.18576422984
2023-12-12,-0.024710090342563322,30,6,0.6160826947712955,61608.26947712955
2023-12-13,-0.03287773667399165,30,7,0.5958272901632017,59582.72901632017
2023-12-14,-0.0272420669186545,30,11,0.5795957232526152,57959.57232526152
2023-12-15,-0.047055196225757684,30,18,0.5523227327633534,55232.27327633534
2023-12-18,-0.04676022619492205,30,20,0.5264959968467415,52649.599684674155
2023-12-19,-0.042765468792847004,30,17,0.5039801487240333,50398.01487240333
2023-12-20,-0.010687178011288101,30,6,0.49859402316046414,49859.40231604641
2023-12-21,-0.02575871222513734,30,9,0.48575088320070026,48575.08832007003
2023-12-22,0.007444913628336325,30,6,0.48936725657101754,48936.72565710176
2023-12-25,0.013973358196816273,30,6,0.49620536053687764,49620.53605368776
